"ST1. Nomenclature of 2,925 proteins analyzed in the Interval and LonGenity cohorts. Corresponding external identifiers were provided by Somalogic.",,,,,,,,,,
,,,,,,,,,,
ID,SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units
SVEP1.11178.21.3,11178.21,3,SL012540,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",SVEP1,Q4LDE5,79987,SVEP1,Human,RFU
GCH1.11185.145.3,11185.145,3,SL019341,GTP cyclohydrolase 1,GCH1,P30793,,GCH1,Human,RFU
TMEM52.11186.12.3,11186.12,3,SL019314,Transmembrane protein 52,TMM52,Q8NDY8,,TMEM52,Human,RFU
CLEC12A.11187.11.3,11187.11,3,SL018579,C-type lectin domain family 12 member A,CL12A,Q5QGZ9,,CLEC12A,Human,RFU
TINAGL1.11192.168.3,11192.168,3,SL008302,Tubulointerstitial nephritis antigen-like,TINAL,Q9GZM7,64129,TINAGL1,Human,RFU
HNF1A.11193.27.3,11193.27,3,SL019342,Hepatocyte nuclear factor 1-alpha,HNF1A,P20823,,HNF1A,Human,RFU
SIT1.11194.6.3,11194.6,3,SL007783,Signaling threshold-regulating transmembrane adapter 1,SIT1,Q9Y3P8,27240,SIT1,Human,RFU
COL6A3.11196.31.3,11196.31,3,SL004928,Collagen alpha-3(VI) chain,Collagen alpha-3(VI),P12111,1293,COL6A3,Human,RFU
CREB3L1.11198.37.3,11198.37,3,SL012768,Cyclic AMP-responsive element-binding protein 3-like protein 1,CR3L1,Q96BA8,90993,CREB3L1,Human,RFU
PUS1.11201.19.3,11201.19,3,SL019343,"tRNA pseudouridine synthase A, mitochondrial",TRUA,Q9Y606,,PUS1,Human,RFU
TBX5.11202.70.3,11202.7,3,SL019350,T-box transcription factor TBX5,TBX5,Q99593,,TBX5,Human,RFU
CXADR.11204.80.3,11204.8,3,SL009892,Coxsackievirus and adenovirus receptor,CXAR,P78310,1525,CXADR,Human,RFU
ITGB7.11205.10.3,11205.1,3,SL004571,Integrin beta-7,Integrin beta-7,P26010,3695,ITGB7,Human,RFU
MSR1.11207.3.3,11207.3,3,SL004580,Macrophage scavenger receptor types I and II,Macrophage scavenger receptor,P21757,4481,MSR1,Human,RFU
NAGPA.11208.15.3,11208.15,3,SL019369,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,NAGPA,Q9UK23,,NAGPA,Human,RFU
TBCE.11211.7.3,11211.7,3,SL019355,Tubulin-specific chaperone E,TBCE,Q15813,,TBCE,Human,RFU
TXNDC5.11212.7.3,11212.7,3,SL008805,Thioredoxin domain-containing protein 5,TXND5,Q8NBS9,81567,TXNDC5,Human,RFU
DNAJB9.11214.40.3,11214.4,3,SL019363,DnaJ homolog subfamily B member 9,DNJB9,Q9UBS3,,DNAJB9,Human,RFU
CDH15.11215.6.3,11215.6,3,SL007295,Cadherin-15,CAD15,P55291,1013,CDH15,Human,RFU
PTPRH.11222.62.3,11222.62,3,SL015251,Receptor-type tyrosine-protein phosphatase H,PTPRH,Q9HD43,5794,PTPRH,Human,RFU
RIC3.11228.37.3,11228.37,3,SL018079,Protein RIC-3,RIC3,Q7Z5B4,79608,RIC3,Human,RFU
PCOLCE.11237.49.3,11237.49,3,SL006539,Procollagen C-endopeptidase enhancer 1,PCOC1,Q15113,5118,PCOLCE,Human,RFU
ASL.11241.8.3,11241.8,3,SL011173,Argininosuccinate lyase,ARLY,P04424,435,ASL,Human,RFU
ADGRF1.11243.90.3,11243.9,3,SL019357,Adhesion G-protein coupled receptor F1,GPR110,Q5T601,,ADGRF1,Human,RFU
NAGS.11247.20.3,11247.2,3,SL019366,"N-acetylglutamate synthase, mitochondrial",NAGS,Q8N159,,NAGS,Human,RFU
UROS.11248.43.3,11248.43,3,SL019345,Uroporphyrinogen-III synthase,HEM4,P10746,,UROS,Human,RFU
LRCH4.11252.30.3,11252.3,3,SL018826,Leucine-rich repeat and calponin homology domain-containing protein 4,LRCH4,O75427,4034,LRCH4,Human,RFU
PAPLN.11254.13.3,11254.13,3,SL012393,Papilin,PPN,O95428,89932,PAPLN,Human,RFU
QDPR.11257.1.3,11257.1,3,SL007095,Dihydropteridine reductase,DHPR,P09417,5860,QDPR,Human,RFU
MADCAM1.11258.41.3,11258.41,3,SL004569,Mucosal addressin cell adhesion molecule 1,MAdCAM-1,Q13477,8174,MADCAM1,Human,RFU
SUN5.11260.47.3,11260.47,3,SL012729,SUN domain-containing protein 5,SPA4L,Q8TC36,140732,SUN5,Human,RFU
XDH.11264.33.3,11264.33,3,SL019346,Xanthine dehydrogenase/oxidase,XDH,P47989,,XDH,Human,RFU
SELPLG.11266.8.3,11266.8,3,SL007418,P-selectin glycoprotein ligand 1,SELPL,Q14242,6404,SELPLG,Human,RFU
CHCHD10.11270.17.3,11270.17,3,SL019368,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",CHC10,Q8WYQ3,,CHCHD10,Human,RFU
GSTT2B.11273.176.3,11273.176,3,SL013030,Glutathione S-transferase theta-2B,GSTT2,P0CG30,2953,GSTT2B,Human,RFU
LRP1B.11275.94.3,11275.94,3,SL013872,Low-density lipoprotein receptor-related protein 1B,LRP1B,Q9NZR2,53353,LRP1B,Human,RFU
ATF6.11277.23.3,11277.23,3,SL014732,Cyclic AMP-dependent transcription factor ATF-6 alpha,ATF6A,P18850,22926,ATF6,Human,RFU
COL11A2.11278.4.3,11278.4,3,SL009488,Collagen alpha-2(XI) chain,COL11A2,P13942,1302,COL11A2,Human,RFU
GRB7.11281.6.3,11281.6,3,SL002520,Growth factor receptor-bound protein 7,GRB7,Q14451,2886,GRB7,Human,RFU
DCAF5.11283.13.3,11283.13,3,SL019361,DDB1- and CUL4-associated factor 5,DCAF5,Q96JK2,,DCAF5,Human,RFU
LAIR1.11284.24.3,11284.24,3,SL005432,Leukocyte-associated immunoglobulin-like receptor 1,LAIR1,Q6GTX8,3903,LAIR1,Human,RFU
VIMP.11286.78.3,11286.78,3,SL007632,Selenoprotein S,SELS,Q9BQE4,55829,VIMP,Human,RFU
CYB5A.11287.14.3,11287.14,3,SL005251,Cytochrome b5,Cytochrome b5,P00167,1528,CYB5A,Human,RFU
CSNK1D.11289.31.3,11289.31,3,SL019354,Casein kinase I isoform delta,KC1D,P48730,,CSNK1D,Human,RFU
MAN1A1.11291.73.3,11291.73,3,SL008908,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",MA1A1,P33908,4121,MAN1A1,Human,RFU
SCARA3.11292.13.3,11292.13,3,SL007481,Scavenger receptor class A member 3,SCAR3,Q6AZY7,51435,SCARA3,Human,RFU
LRRN1.11293.14.3,11293.14,3,SL015032,Leucine-rich repeat neuronal protein 1,LRRN1,Q6UXK5,57633,LRRN1,Human,RFU
SORT1.11300.32.3,11300.32,3,SL008851,Sortilin,SORT,Q99523,6272,SORT1,Human,RFU
TNR.11302.237.3,11302.237,3,SL008783,Tenascin-R,TENR,Q92752,7143,TNR,Human,RFU
SAMHD1.11303.7.3,11303.7,3,SL008335,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,SAMH1,Q9Y3Z3,25939,SAMHD1,Human,RFU
CREB3L4.11308.8.3,11308.8,3,SL019414,Cyclic AMP-responsive element-binding protein 3-like protein 4,CR3L4,Q8TEY5,,CREB3L4,Human,RFU
PMS2.11312.40.3,11312.4,3,SL019432,Mismatch repair endonuclease PMS2,PMS2,P54278,,PMS2,Human,RFU
PCBD1.11313.100.3,11313.1,3,SL008857,Pterin-4-alpha-carbinolamine dehydratase,PHS,P61457,5092,PCBD1,Human,RFU
MRE11A.11319.106.3,11319.106,3,SL013791,Double-strand break repair protein MRE11,MRE11,P49959,4361,MRE11A,Human,RFU
PXDNL.11324.3.3,11324.3,3,SL006952,Peroxidasin-like protein,PXDNL,A1KZ92,137902,PXDNL,Human,RFU
CLK2.11327.56.3,11327.56,3,SL019430,Dual specificity protein kinase CLK2,CLK2,P49760,,CLK2,Human,RFU
USB1.11328.9.3,11328.9,3,SL019433,U6 snRNA phosphodiesterase,USB1,Q9BQ65,,USB1,Human,RFU
ARHGAP25.11333.82.3,11333.82,3,SL006485,Rho GTPase-activating protein 25,RHG25,P42331,9938,ARHGAP25,Human,RFU
LILRB3.11334.7.3,11334.7,3,SL019428,Leukocyte immunoglobulin-like receptor subfamily B member 3,LIRB3,O75022,,LILRB3,Human,RFU
P4HA2.11348.132.3,11348.132,3,SL012364,Prolyl 4-hydroxylase subunit alpha-2,P4HA2,O15460,8974,P4HA2,Human,RFU
NHEJ1.11351.233.3,11351.233,3,SL019435,Non-homologous end-joining factor 1,NHEJ1,Q9H9Q4,,NHEJ1,Human,RFU
TTN.11352.42.3,11352.42,3,SL006679,Titin,TITIN,Q8WZ42,7273,TTN,Human,RFU
DGCR14.11356.19.3,11356.19,3,SL019423,Protein DGCR14,DGC14,Q96DF8,,DGCR14,Human,RFU
RRM1.11360.39.3,11360.39,3,SL009588,Ribonucleoside-diphosphate reductase large subunit,RRM1,P23921,6240,RRM1,Human,RFU
MFN1.11364.18.3,11364.18,3,SL019424,Mitofusin-1,MFN1,Q8IWA4,,MFN1,Human,RFU
TENM4.11365.17.3,11365.17,3,SL009091,Teneurin-4,TEN4,Q6N022,26011,TENM4,Human,RFU
INPP5E.11370.20.3,11370.2,3,SL019445,72 kDa inositol polyphosphate 5-phosphatase,INP5E,Q9NRR6,,INPP5E,Human,RFU
GPR101.11371.1.3,11371.1,3,SL019419,Probable G-protein coupled receptor 101,GP101,Q96P66,,GPR101,Human,RFU
ZNF18.11372.2.3,11372.2,3,SL019425,Zinc finger protein 18,ZNF18,P17022,,ZNF18,Human,RFU
FOXL2.11375.49.3,11375.49,3,SL019436,Forkhead box protein L2,FOXL2,P58012,,FOXL2,Human,RFU
RBM24.11380.84.3,11380.84,3,SL019426,RNA-binding protein 24,RBM24,Q9BX46,,RBM24,Human,RFU
BLVRA.11382.5.3,11382.5,3,SL006491,Biliverdin reductase A,BIEA,P53004,644,BLVRA,Human,RFU
KRT7.11383.41.3,11383.41,3,SL001732,"Keratin, type II cytoskeletal 7",Keratin 7,P08729,3855,KRT7,Human,RFU
WFDC2.11388.75.3,11388.75,3,SL001690,WAP four-disulfide core domain protein 2,HE4,Q14508,10406,WFDC2,Human,RFU
KMT2C.11402.17.3,11402.17,3,SL019475,Histone-lysine N-methyltransferase 2C,KMT2C,Q8NEZ4,,KMT2C,Human,RFU
FBXL4.11416.23.3,11416.23,3,SL018669,F-box/LRR-repeat protein 4,FBXL4,Q9UKA2,26235,FBXL4,Human,RFU
EHD4.11421.10.3,11421.1,3,SL008304,EH domain-containing protein 4,EHD4,Q9H223,30844,EHD4,Human,RFU
FAH.11424.4.3,11424.4,3,SL008049,Fumarylacetoacetase,FAAA,P16930,2184,FAH,Human,RFU
RUFY1.11425.31.3,11425.31,3,SL019064,RUN and FYVE domain-containing protein 1,RUFY1,Q96T51,,RUFY1,Human,RFU
HNRNPC.11429.80.3,11429.8,3,SL004923,Heterogeneous nuclear ribonucleoproteins C1/C2,hnRNP C1/C2,P07910,3183,HNRNPC,Human,RFU
DTX1.11430.49.3,11430.49,3,SL007518,E3 ubiquitin-protein ligase DTX1,DTX1,Q86Y01,1840,DTX1,Human,RFU
RECQL.11431.235.3,11431.235,3,SL019447,ATP-dependent DNA helicase Q1,RECQ1,P46063,,RECQL,Human,RFU
INA.11436.6.3,11436.6,3,SL008211,Alpha-internexin,AINX,Q16352,9118,INA,Human,RFU
DNAJB2.11438.6.3,11438.6,3,SL019476,DnaJ homolog subfamily B member 2,DNJB2,P25686,,DNAJB2,Human,RFU
RHPN2.11439.88.3,11439.88,3,SL019482,Rhophilin-2,RHPN2,Q8IUC4,,RHPN2,Human,RFU
SOCS3.11440.58.3,11440.58,3,SL004268,Suppressor of cytokine signaling 3,SOCS-3,O14543,9021,SOCS3,Human,RFU
PYGL.11441.11.3,11441.11,3,SL007082,"Glycogen phosphorylase, liver form",PYGL,P06737,5836,PYGL,Human,RFU
DNER.11442.1.3,11442.1,3,SL008968,Delta and Notch-like epidermal growth factor-related receptor,DNER,Q8NFT8,92737,DNER,Human,RFU
EIF3G.11454.87.3,11454.87,3,SL012996,Eukaryotic translation initiation factor 3 subunit G,EIF3G,O75821,8666,EIF3G,Human,RFU
MAGEB10.11456.2.3,11456.2,3,SL019448,Melanoma-associated antigen B10,MAGBA,Q96LZ2,,MAGEB10,Human,RFU
PCBP1.11458.30.3,11458.3,3,SL016460,Poly(rC)-binding protein 1,PCBP1,Q15365,5093,PCBP1,Human,RFU
ELL.11459.81.3,11459.81,3,SL007290,RNA polymerase II elongation factor ELL,ELL,P55199,8178,ELL,Human,RFU
RBFOX2.11462.8.3,11462.8,3,SL011160,RNA binding protein fox-1 homolog 2,RBM9,O43251,23543,RBFOX2,Human,RFU
RELB.11464.9.3,11464.9,3,SL013813,Transcription factor RelB,RELB,Q01201,5971,RELB,Human,RFU
GPR135.11465.4.3,11465.4,3,SL019454,Probable G-protein coupled receptor 135,GP135,Q8IZ08,,GPR135,Human,RFU
RBM19.11468.15.3,11468.15,3,SL019467,Probable RNA-binding protein 19,RBM19,Q9Y4C8,,RBM19,Human,RFU
VPS4A.11476.43.3,11476.43,3,SL009023,Vacuolar protein sorting-associated protein 4A,VPS4A,Q9UN37,27183,VPS4A,Human,RFU
ALDH3A1.11480.1.3,11480.1,3,SL006130,"Aldehyde dehydrogenase, dimeric NADP-preferring","Aldehyde dehydrogenase, class 3",P30838,218,ALDH3A1,Human,RFU
ZNF174.11486.26.3,11486.26,3,SL019479,Zinc finger protein 174,ZN174,Q15697,,ZNF174,Human,RFU
UBL4A.11490.42.3,11490.42,3,SL019457,Ubiquitin-like protein 4A,UBL4A,P11441,,UBL4A,Human,RFU
ELL2.11494.4.3,11494.4,3,SL019480,RNA polymerase II elongation factor ELL2,ELL2,O00472,,ELL2,Human,RFU
APOL1.11510.31.3,11510.31,3,SL005699,Apolipoprotein L1,Apo L1,O14791,8542,APOL1,Human,RFU
CD38.11513.92.3,11513.92,3,SL002722,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38,P28907,952,CD38,Human,RFU
CD59.11514.196.3,11514.196,3,SL004557,CD59 glycoprotein,CD59,P13987,966,CD59,Human,RFU
FABP1.11516.7.3,11516.7,3,SL006131,"Fatty acid-binding protein, liver",FABPL,P07148,2168,FABP1,Human,RFU
HMBS.11530.37.3,11530.37,3,SL010978,Porphobilinogen deaminase,HEM3,P08397,3145,HMBS,Human,RFU
LRIT3.11534.6.3,11534.6,3,SL019063,"Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 3",LRIT3,Q3SXY7,,LRIT3,Human,RFU
MYSM1.11536.9.3,11536.9,3,SL019540,Histone H2A deubiquitinase MYSM1,MYSM1,Q5VVJ2,,MYSM1,Human,RFU
MLYCD.11538.216.3,11538.216,3,SL019512,"Malonyl-CoA decarboxylase, mitochondrial",DCMC,O95822,,MLYCD,Human,RFU
TMEM230.11542.11.3,11542.11,3,SL019529,Transmembrane protein 230,TM230,Q96A57,,TMEM230,Human,RFU
PHF3.11544.39.3,11544.39,3,SL010933,PHD finger protein 3,PHF3,Q92576,23469,PHF3,Human,RFU
CYGB.11546.7.3,11546.7,3,SL007558,Cytoglobin,CYGB,Q8WWM9,114757,CYGB,Human,RFU
MUSK.11547.84.3,11547.84,3,SL019518,"Muscle, skeletal receptor tyrosine-protein kinase",MUSK,O15146,,MUSK,Human,RFU
ISL1.11549.6.3,11549.6,3,SL007314,Insulin gene enhancer protein ISL-1,ISL1,P61371,3670,ISL1,Human,RFU
HMG20B.11551.16.3,11551.16,3,SL019534,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related,HM20B,Q9P0W2,,HMG20B,Human,RFU
RNF165.11561.32.3,11561.32,3,SL019492,RING finger protein 165,RN165,Q6ZSG1,,RNF165,Human,RFU
SYTL4.11563.51.3,11563.51,3,SL016500,Synaptotagmin-like protein 4,SYTL4,Q96C24,94121,SYTL4,Human,RFU
ZNF23.11565.58.3,11565.58,3,SL019525,Zinc finger protein 23,ZNF23,P17027,,ZNF23,Human,RFU
ZNF10.11567.23.3,11567.23,3,SL019535,Zinc finger protein 10,ZNF10,P21506,,ZNF10,Human,RFU
BCAP29.11570.94.3,11570.94,3,SL019514,B-cell receptor-associated protein 29,BAP29,Q9UHQ4,,BCAP29,Human,RFU
KLRC3.11571.75.3,11571.75,3,SL018232,NKG2-E type II integral membrane protein,NKG2E,Q07444,3823,KLRC3,Human,RFU
SRSF6.11573.3.3,11573.3,3,SL017909,Serine/arginine-rich splicing factor 6,SRSF6,Q13247,,SRSF6,Human,RFU
MGA.11587.5.3,11587.5,3,SL019521,MAX gene-associated protein,MGAP,Q8IWI9,,MGA,Human,RFU
RBM23.11590.5.3,11590.5,3,SL019537,Probable RNA-binding protein 23,RBM23,Q86U06,,RBM23,Human,RFU
PRC1.11591.43.3,11591.43,3,SL007011,Protein regulator of cytokinesis 1,PRC1,O43663,9055,PRC1,Human,RFU
ELAVL1.11592.1.3,11592.1,3,SL011997,ELAV-like protein 1,ELAV1,Q15717,1994,ELAVL1,Human,RFU
CXCL9.11593.21.3,11593.21,3,SL003188,C-X-C motif chemokine 9,MIG,Q07325,4283,CXCL9,Human,RFU
ZNF75D.11596.47.3,11596.47,3,SL019527,Zinc finger protein 75D,ZN75D,P51815,,ZNF75D,Human,RFU
DHX8.11601.26.3,11601.26,3,SL019516,ATP-dependent RNA helicase DHX8,DHX8,Q14562,,DHX8,Human,RFU
BRD1.11607.15.3,11607.15,3,SL016389,Bromodomain-containing protein 1,BRD1,O95696,23774,BRD1,Human,RFU
ERH.11614.29.3,11614.29,3,SL013071,Enhancer of rudimentary homolog,ERH,P84090,2079,ERH,Human,RFU
ITGAL.11617.1.3,11617.1,3,SL004121,Integrin alpha-L,LFA-1 alpha-L chain,P20701,3683,ITGAL,Human,RFU
UBE2V1.11626.7.3,11626.7,3,SL008563,Ubiquitin-conjugating enzyme E2 variant 1,UB2V1,Q13404,387522,UBE2V1,Human,RFU
AHSA1.11633.89.3,11633.89,3,SL013002,Activator of 90 kDa heat shock protein ATPase homolog 1,AHSA1,O95433,10598,AHSA1,Human,RFU
RGS10.11634.32.3,11634.32,3,SL016376,Regulator of G-protein signaling 10,RGS10,O43665,6001,RGS10,Human,RFU
DTX3L.11643.73.3,11643.73,3,SL019554,E3 ubiquitin-protein ligase DTX3L,DTX3L,Q8TDB6,,DTX3L,Human,RFU
P4HA1.11645.9.3,11645.9,3,SL012417,Prolyl 4-hydroxylase subunit alpha-1,P4HA1,P13674,5033,P4HA1,Human,RFU
CHST9.11646.4.3,11646.4,3,SL005434,Carbohydrate sulfotransferase 9,Carbohydrate sulfotransferase 9,Q7L1S5,83539,CHST9,Human,RFU
SMAP1.11649.3.3,11649.3,3,SL019547,Stromal membrane-associated protein 1,SMAP1,Q8IYB5,,SMAP1,Human,RFU
SLC6A9.11653.69.3,11653.69,3,SL019569,Sodium- and chloride-dependent glycine transporter 1,SC6A9,P48067,,SLC6A9,Human,RFU
NRSN1.11654.77.3,11654.77,3,SL019578,Neurensin-1,NRSN1,Q8IZ57,,NRSN1,Human,RFU
EVL.11656.110.3,11656.11,3,SL007751,Ena/VASP-like protein,EVL,Q9UI08,51466,EVL,Human,RFU
SOCS7.11657.86.3,11657.86,3,SL006979,Suppressor of cytokine signaling 7,SOCS7,O14512,30837,SOCS7,Human,RFU
CLINT1.11659.31.3,11659.31,3,SL011224,Clathrin interactor 1,EPN4,Q14677,9685,CLINT1,Human,RFU
NLRP1.11661.11.3,11661.11,3,SL019570,"NACHT, LRR and PYD domains-containing protein 1",NALP1,Q9C000,,NLRP1,Human,RFU
ARFGAP2.11664.32.3,11664.32,3,SL019543,ADP-ribosylation factor GTPase-activating protein 2,ARFG2,Q8N6H7,84364,ARFGAP2,Human,RFU
RGS8.11666.72.3,11666.72,3,SL019551,Regulator of G-protein signaling 8,RGS8,P57771,,RGS8,Human,RFU
TNS2.11667.29.3,11667.29,3,SL019556,Tensin-2,TENC1,Q63HR2,,TNS2,Human,RFU
SLCO5A1.11669.39.3,11669.39,3,SL019571,Solute carrier organic anion transporter family member 5A1,SO5A1,Q9H2Y9,,SLCO5A1,Human,RFU
BRPF1.11671.19.3,11671.19,3,SL019544,Peregrin,BRPF1,P55201,,BRPF1,Human,RFU
KIF16B.11672.17.3,11672.17,3,SL019549,Kinesin-like protein KIF16B,KI16B,Q96L93,,KIF16B,Human,RFU
ZDHHC14.11677.17.3,11677.17,3,SL019579,Probable palmitoyltransferase ZDHHC14,ZDH14,Q8IZN3,,ZDHHC14,Human,RFU
GJD2.11678.105.3,11678.105,3,SL019586,Gap junction delta-2 protein,CXD2,Q9UKL4,,GJD2,Human,RFU
AGFG1.11681.8.3,11681.8,3,SL007271,Arf-GAP domain and FG repeat-containing protein 1,NUPL,P52594,3267,AGFG1,Human,RFU
TXNIP.11682.7.3,11682.7,3,SL015231,Thioredoxin-interacting protein,TXNIP,Q9H3M7,10628,TXNIP,Human,RFU
GGA3.11683.19.3,11683.19,3,SL019567,ADP-ribosylation factor-binding protein GGA3,GGA3,Q9NZ52,,GGA3,Human,RFU
ANAPC7.11690.47.3,11690.47,3,SL019558,Anaphase-promoting complex subunit 7,APC7,Q9UJX3,51434,ANAPC7,Human,RFU
SHC4.11692.21.3,11692.21,3,SL019573,SHC-transforming protein 4,SHC4,Q6S5L8,,SHC4,Human,RFU
CRABP2.11696.7.3,11696.7,3,SL008838,Cellular retinoic acid-binding protein 2,RABP2,P29373,1382,CRABP2,Human,RFU
PTP4A2.11699.16.3,11699.16,3,SL014919,Protein tyrosine phosphatase type IVA 2,TP4A2,Q12974,8073,PTP4A2,Human,RFU
LCN1.11708.2.3,11708.2,3,SL007868,Lipocalin-1,LCN1,P31025,3933,LCN1,Human,RFU
POU2F1.11715.1.3,11715.1,3,SL019568,"POU domain, class 2, transcription factor 1",PO2F1,P14859,,POU2F1,Human,RFU
LRIT2.11716.28.3,11716.28,3,SL019575,"Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2",LRIT2,A6NDA9,,LRIT2,Human,RFU
CLPB.11860.3.3,11860.3,3,SL018776,Caseinolytic peptidase B protein homolog,CLPB,Q9H078,81570,CLPB,Human,RFU
MMRN2.11895.21.3,11895.21,3,SL005610,Multimerin-2,EMILIN-3,Q9H8L6,79812,MMRN2,Human,RFU
LRRC4B.11911.13.3,11911.13,3,SL019048,Leucine-rich repeat-containing protein 4B,LRC4B,Q9NT99,94030,LRRC4B,Human,RFU
LRIT3.11919.84.3,11919.84,3,SL019063,"Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 3",LRIT3,Q3SXY7,,LRIT3,Human,RFU
RBM28.11927.3.3,11927.3,3,SL019072,RNA-binding protein 28,RBM28,Q9NW13,,RBM28,Human,RFU
GPLD1.11939.11.3,11939.11,3,SL006504,Phosphatidylinositol-glycan-specific phospholipase D,PHLD,P80108,2822,GPLD1,Human,RFU
IGDCC3.11952.1.3,11952.1,3,SL018084,Immunoglobulin superfamily DCC subclass member 3,IGDC3,Q8IVU1,9543,IGDCC3,Human,RFU
ARHGAP1.11955.1.3,11955.1,3,SL008179,Rho GTPase-activating protein 1,RHG01,Q07960,392,ARHGAP1,Human,RFU
CRABP1.11967.23.3,11967.23,3,SL013765,Cellular retinoic acid-binding protein 1,RABP1,P29762,1381,CRABP1,Human,RFU
S100A2.11969.5.3,11969.5,3,SL004807,Protein S100-A2,S100A2,P29034,6273,S100A2,Human,RFU
PTPRH.11988.24.3,11988.24,3,SL015251,Receptor-type tyrosine-protein phosphatase H,PTPRH,Q9HD43,5794,PTPRH,Human,RFU
EMC1.11989.35.3,11989.35,3,SL019200,ER membrane protein complex subunit 1,EMC1,Q8N766,,EMC1,Human,RFU
ATP1A1.11993.227.3,11993.227,3,SL008007,Sodium/potassium-transporting ATPase subunit alpha-1,AT1A1,P05023,476,ATP1A1,Human,RFU
TJP1.12001.7.3,12001.7,3,SL006520,Tight junction protein ZO-1,ZO1,Q07157,7082,TJP1,Human,RFU
CRB1.12012.33.3,12012.33,3,SL015909,Protein crumbs homolog 1,Crumbs homolog,P82279,23418,CRB1,Human,RFU
PTS.12014.19.3,12014.19,3,SL019226,6-pyruvoyl tetrahydrobiopterin synthase,PTPS,Q03393,,PTS,Human,RFU
CBL.12016.60.3,12016.6,3,SL013756,E3 ubiquitin-protein ligase CBL,CBL,P22681,867,CBL,Human,RFU
TPK1.12018.84.3,12018.84,3,SL019230,Thiamin pyrophosphokinase 1,TPK1,Q9H3S4,,TPK1,Human,RFU
BPGM.12020.39.3,12020.39,3,SL010883,Bisphosphoglycerate mutase,PMGE,P07738,669,BPGM,Human,RFU
SMAD4.12022.12.3,12022.12,3,SL000132,Mothers against decapentaplegic homolog 4,SMAD4,Q13485,4089,SMAD4,Human,RFU
DES.12030.82.3,12030.82,3,SL004900,Desmin,Desmin,P17661,1674,DES,Human,RFU
BUB1.12033.3.3,12033.3,3,SL007012,Mitotic checkpoint serine/threonine-protein kinase BUB1,BUB1,O43683,699,BUB1,Human,RFU
HSPA1L.12041.33.3,12041.33,3,SL013773,Heat shock 70 kDa protein 1-like,HS71L,P34931,3305,HSPA1L,Human,RFU
RPIA.12333.87.3,12333.87,3,SL010958,Ribose-5-phosphate isomerase,RPIA,P49247,22934,RPIA,Human,RFU
AARS.12340.17.3,12340.17,3,SL011196,"Alanine--tRNA ligase, cytoplasmic",SYAC,P49588,16,AARS,Human,RFU
DUSP6.12341.8.3,12341.8,3,SL007465,Dual specificity protein phosphatase 6,DUS6,Q16828,1848,DUSP6,Human,RFU
ACAP2.12343.14.3,12343.14,3,SL011226,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",CENB2,Q15057,23527,ACAP2,Human,RFU
ANAPC10.12345.4.3,12345.4,3,SL019703,Anaphase-promoting complex subunit 10,APC10,Q9UM13,10393,ANAPC10,Human,RFU
CCM2.12347.29.3,12347.29,3,SL019675,Cerebral cavernous malformations 2 protein,CCM2,Q9BSQ5,,CCM2,Human,RFU
SARS2.12348.46.3,12348.46,3,SL019681,"Serine--tRNA ligase, mitochondrial",SYSM,Q9NP81,,SARS2,Human,RFU
ETS2.12350.86.3,12350.86,3,SL018899,Protein C-ets-2,ETS2,P15036,,ETS2,Human,RFU
ARRDC3.12352.70.3,12352.7,3,SL019698,Arrestin domain-containing protein 3,ARRD3,Q96B67,57561,ARRDC3,Human,RFU
MRRF.12355.223.3,12355.223,3,SL019676,"Ribosome-recycling factor, mitochondrial",RRFM,Q96E11,,MRRF,Human,RFU
SNAP29.12357.41.3,12357.41,3,SL016390,Synaptosomal-associated protein 29,SNP29,O95721,9342,SNAP29,Human,RFU
IGBP1.12358.6.3,12358.6,3,SL007325,Immunoglobulin-binding protein 1,IGBP1,P78318,3476,IGBP1,Human,RFU
CRYGD.12366.16.3,12366.16,3,SL008832,Gamma-crystallin D,CRGD,P07320,1421,CRYGD,Human,RFU
TMEM57.12367.52.3,12367.52,3,SL019694,Macoilin,MACOI,Q8N5G2,,TMEM57,Human,RFU
APOF.12370.30.3,12370.3,3,SL006348,Apolipoprotein F,Apo F,Q13790,319,APOF,Human,RFU
TRA2B.12373.73.3,12373.73,3,SL014875,Transformer-2 protein homolog beta,TRA2B,P62995,6434,TRA2B,Human,RFU
TAPBP.12378.71.3,12378.71,3,SL012578,Tapasin,TPSN,O15533,6892,TAPBP,Human,RFU
CBR1.12381.26.3,12381.26,3,SL008046,Carbonyl reductase [NADPH] 1,CBR1,P16152,873,CBR1,Human,RFU
